Time,Value,Label
22245.90204,53,0
22253.90207,53,0
22255.90207,53,0
22260.90204,54,0
22266.90204,54,0
22270.90204,52,0
22275.90204,52,0
22283.90207,53,0
22285.90204,56,0
22290.90204,57,0
22295.90207,59,0
22301.90207,59,0
22310.90207,57,0
22311.90204,56,0
22316.90207,56,0
22324.90207,57,0
22327.90207,56,0
22332.90207,56,0
22337.90207,55,0
22344.90204,58,0
22353.90204,68,0
22354.90207,68,0
22359.90207,68,0
22368.90207,59,0
22370.90207,59,0
22375.90207,59,0
22380.90204,58,0
22386.90204,55,0
22391.90207,55,0
22397.90207,55,0
22402.90207,56,0
22407.90207,58,0
22412.90207,60,0
22417.90207,61,0
22422.90204,63,0
22427.90207,63,0
22433.90204,61,0
22438.90207,58,0
22443.90204,57,0
22448.90207,56,0
22454.90207,57,0
22460.90207,59,0
22465.90204,59,0
22470.90204,60,0
22475.90207,60,0
22484.90207,60,0
22485.90207,60,0
22490.90204,60,0
22495.90207,60,0
22500.90207,60,0
22505.90207,63,0
22510.90207,66,0
22515.90207,65,0
22521.90207,62,0
22526.90204,60,0
22531.90207,60,0
22536.90204,60,0
22541.90207,60,0
22546.90207,62,0
22555.90207,63,0
22556.90207,63,0
22561.90204,62,0
22566.90207,63,0
22574.90207,63,0
22576.90207,63,0
22582.90207,63,0
22587.90204,61,0
22592.90207,61,0
22598.90207,61,0
22603.90207,63,0
22608.90207,65,0
22613.90207,65,0
22622.90207,64,0
22626.90204,63,0
22629.90207,62,0
22634.90204,63,0
22639.90207,64,0
22647.90207,69,0
22649.90207,70,0
22655.90207,69,0
22660.90204,68,0
22669.90204,65,0
22672.90207,62,0
22678.90204,59,0
22681.90207,59,0
22687.90207,58,0
22692.90204,58,0
22701.90207,61,0
22702.90207,62,0
22707.90207,65,0
22712.90204,64,0
22717.90207,63,0
22723.90207,61,0
22727.90207,60,0
22733.90207,64,0
22738.90207,67,0
22744.90204,67,0
22749.90204,66,0
22754.90204,65,0
22759.90207,65,0
22768.90204,65,0
22773.90207,68,0
22775.90207,68,0
22780.90207,66,0
22785.90204,65,0
22790.90207,66,0
22795.90204,66,0
22800.90207,65,0
22805.90207,64,0
22810.90204,62,0
22815.90204,61,0
22820.90207,60,0
22825.90207,60,0
22831.90207,59,0
22840.90207,60,0
22841.90204,60,0
22846.90207,59,0
22851.90207,60,0
22857.90204,60,0
22862.90204,61,0
22867.90207,61,0
22875.90207,62,0
22879.90204,62,0
22883.90207,59,0
22888.90207,59,0
22893.90207,61,0
22898.90207,65,0
22903.90204,67,0
22908.90207,67,0
22913.90207,67,0
22918.90207,64,0
22924.90204,63,0
22929.90207,62,0
22934.90207,62,0
22940.90207,62,0
22945.90207,63,0
22950.90204,63,0
22959.90207,62,0
22960.90207,62,0
22965.90207,62,0
22971.90207,63,0
22976.90207,64,0
22982.90207,67,0
22989.90204,69,0
22992.90207,70,0
22997.90207,69,0
23006.90207,69,0
23007.90207,69,0
23017.90207,59,0
23018.90207,59,0
23025.90207,59,0
23028.90204,59,0
23033.90207,59,0
23038.90207,59,0
23048.90204,59,0
23049.90204,59,0
23054.90207,59,0
23059.90204,59,0
23069.90207,59,0
23070.90207,59,0
23075.90204,59,0
23080.90207,59,0
23086.90207,59,0
23095.90207,59,0
23100.90207,63,0
23101.90207,64,0
23106.90204,65,0
23111.90204,64,0
23116.90207,65,0
23121.90204,64,0
23126.90204,64,0
23136.90204,65,0
23137.90207,65,0
23146.90207,68,0
23147.90207,68,0
23155.90207,59,0
23160.90204,57,0
23162.90207,57,0
23172.90207,57,0
23173.90207,57,0
23179.90204,59,0
23184.90207,59,0
23189.90204,60,0
23194.90204,61,0
23199.90204,61,0
23205.90204,61,0
23209.90207,60,0
23214.90207,61,0
23220.90207,61,0
23224.90207,61,0
23234.90207,61,0
23240.90207,62,0
23241.90207,61,0
23247.90207,60,0
23254.90204,61,0
23259.90204,63,0
23262.90207,67,0
23268.90207,68,0
23278.90204,60,0
23281.90204,59,0
23284.90207,60,0
23289.90207,62,0
23295.90207,62,0
23300.90207,62,0
23305.90207,60,0
23310.90207,60,0
23317.90204,59,0
23320.90207,59,0
23325.90207,59,0
23333.90207,59,0
23336.90207,60,0
23344.90204,61,0
23346.90207,61,0
23351.90207,61,0
23360.90207,59,0
23361.90207,59,0
23366.90207,57,0
23371.90207,56,0
23376.90207,56,0
23382.90207,56,0
23387.90204,56,0
23392.90207,56,0
23397.90207,57,0
23402.90207,58,0
23407.90207,58,0
23413.90207,59,0
23418.90204,60,0
23423.90204,60,0
23430.90207,60,0
23433.90207,59,0
23438.90207,59,0
23444.90207,59,0
23449.90207,59,0
23455.90207,60,0
23464.90207,60,0
23466.90204,60,0
23473.90207,60,0
23478.90204,64,0
23481.90207,67,0
23487.90207,69,0
23493.90207,70,0
23501.90204,87,0
23503.90207,86,0
23508.90204,86,0
23517.90204,78,0
23519.90204,76,0
23524.90207,69,0
23532.90207,55,0
23539.90207,53,0
23544.90207,53,0
23550.90204,54,0
23554.90204,54,0
23560.90207,54,0
23564.90207,54,0
23566.90204,54,0
23576.90207,56,0
23581.90204,56,0
23583.90204,56,0
23588.90204,57,0
23593.90207,58,0
23601.90207,57,0
23607.90207,57,0
23612.90204,55,0
23616.90207,55,0
23618.90207,55,0
23628.90207,55,0
23629.90207,55,0
23635.90207,57,0
23641.90207,56,0
23646.90207,56,0
23651.90204,58,0
23656.90207,59,0
23661.90207,58,0
23669.90207,57,0
23672.90204,57,0
23680.90207,58,0
23684.90204,55,0
23687.90207,54,0
23692.90207,53,0
23698.90207,55,0
23703.90207,55,0
23709.8998301,55,0
23718.8998001,57,0
23720.8998001,57,0
23725.8998301,57,0
23735.8998301,57,0
23736.8998301,57,0
23741.8998301,53,0
23747.8998301,53,0
23753.8998001,53,0
23758.8998301,54,0
23763.8998001,55,0
23769.8998301,57,0
23778.8998001,53,0
23779.8998301,53,0
23784.8998301,54,0
23789.8998301,54,0
23794.8998301,54,0
23800.8998001,58,0
23805.8998001,59,0
23813.8998001,57,0
23816.8998301,55,0
23821.8998001,55,0
23826.8998301,56,0
23832.8998301,58,0
23842.8998301,61,0
23843.8998301,61,0
23850.8998301,55,0
23853.8998001,55,0
23858.8998301,54,0
23867.8998001,52,0
23869.8998301,53,0
23878.8998001,54,0
23880.8998301,55,0
23886.8998301,55,0
23895.8998301,59,0
23897.8998301,59,0
23903.8998301,59,0
23908.8998301,59,0
23917.8998001,58,0
23919.8998301,58,0
23925.8998301,58,0
23932.8998301,55,0
23935.8998001,55,0
23940.8998001,54,0
23945.8998301,55,0
23951.8998001,58,0
23956.8998301,59,0
23962.8998301,59,0
23968.8998301,58,0
23971.8998301,56,0
23976.8998001,55,0
23981.8998301,55,0
23987.8998301,55,0
23992.8998301,55,0
23997.8998301,55,0
24002.8998301,55,0
24007.8998301,56,0
24013.8998301,54,0
24019.8998001,54,0
24024.8998301,54,0
24030.8998301,54,0
24035.8998301,56,0
24040.8998301,56,0
24045.8998301,55,0
24050.8998301,54,0
24055.8998001,54,0
24065.8998001,54,0
24066.8998001,55,0
24071.8998301,54,0
24077.8998301,54,0
24083.8998301,54,0
24089.8998301,57,0
24095.8998301,56,0
24101.8998301,57,0
24107.8998301,56,0
24112.8998301,56,0
24117.8998301,55,0
24123.8998001,55,0
24127.8998301,55,0
24133.8998301,55,0
24139.8998301,55,0
24144.8998001,57,0
24149.8998301,59,0
24154.8998301,60,0
24164.8998001,59,0
24166.8998301,57,0
24174.8998301,55,0
24176.8998001,55,0
24181.8998301,56,0
24190.8998301,57,0
24192.8998301,57,0
24198.8998001,58,0
24203.8998001,59,0
24208.8998301,57,0
24214.8998001,55,0
24219.8998001,54,0
24224.8998301,54,0
24233.8998301,55,0
24235.8998301,57,0
24241.8998301,57,0
24248.8998301,57,0
24252.8998301,57,0
24262.8998001,60,0
24264.8998301,57,0
24270.8998301,55,0
24280.8998301,56,0
24281.8998301,56,0
24286.8998001,55,0
24291.8998301,56,0
24296.8998301,58,0
24301.8998001,59,0
24306.8998001,59,0
24315.8998301,58,0
24316.8998001,58,0
24321.8998001,57,0
24329.8998301,57,0
24331.8998301,57,0
24339.8998301,57,0
24341.8998001,57,0
24346.8998301,55,0
24355.8998301,55,0
24356.8998001,56,0
24361.8998301,56,0
24366.8998301,54,0
24372.8998301,54,0
24381.8998001,54,0
24383.8998301,55,0
24388.8998301,55,0
24393.8998301,56,0
24398.8998301,58,0
24403.8998001,58,0
24408.8998301,60,0
24414.8998301,56,0
24418.8998301,56,0
24424.8998301,57,0
24429.8998001,58,0
24434.8998301,57,0
24440.8998301,57,0
24445.8998301,57,0
24454.8998001,56,0
24456.8998301,55,0
24461.8998301,54,0
24466.8998301,54,0
24471.8998301,54,0
24476.8998301,53,0
24481.8998001,54,0
24486.8998301,54,0
24492.8998301,55,0
24497.8998301,55,0
24502.8998301,55,0
24507.8998301,55,0
24512.8998001,56,0
24517.8998001,57,0
24522.8998301,57,0
24531.8998001,58,0
24538.8998301,58,0
24539.8998301,58,0
24544.8998001,58,0
24551.8998301,57,0
24557.8998001,57,0
24563.8998301,57,0
24566.8998301,57,0
24572.8998001,56,0
24577.8998001,57,0
24582.8998001,56,0
24587.8998301,56,0
24596.8998301,57,0
24597.8998301,58,0
24602.8998001,59,0
24611.8998001,59,0
24613.8998001,58,0
24618.8998001,56,0
24623.8998301,56,0
24628.8998301,56,0
24634.8998301,56,0
24640.8998001,56,0
24645.8998301,59,0
24652.8998301,59,0
24660.8998301,59,0
24661.8998301,59,0
24667.8998301,59,0
24672.8998301,58,0
24677.8998301,58,0
24682.8998301,59,0
24687.8998301,58,0
24692.8998301,58,0
24701.8998301,59,0
24703.8998301,59,0
24709.8998301,59,0
24712.8998301,58,0
24719.8998301,59,0
24723.8998001,59,0
24728.8998001,56,0
24733.8998001,57,0
24738.8998001,57,0
24743.8998301,57,0
24748.8998301,58,0
24753.8998001,58,0
24758.8998301,58,0
24763.8998001,57,0
24768.8998301,57,0
24774.8998001,57,0
24779.8998001,56,0
24785.8998301,57,0
24793.8998301,57,0
24794.8998001,57,0
24802.8998301,57,0
24806.8998301,57,0
24809.8998301,59,0
24814.8998001,59,0
24819.8998301,58,0
24824.8998301,59,0
24830.8998001,58,0
24836.8998301,59,0
24840.8998001,58,0
24848.8998301,58,0
24850.8998001,58,0
24860.8998001,57,0
24861.8998301,57,0
24866.8998301,58,0
24876.8998301,63,0
24881.8998301,59,0
24882.8998001,59,0
24889.8998301,54,0
24892.8998001,54,0
24897.8998001,54,0
24902.8998301,54,0
24907.8998301,55,0
24912.8998301,54,0
24918.8998301,53,0
24923.8998001,52,0
24932.8998001,53,0
24933.8998301,53,0
24943.8998301,53,0
24944.8998001,53,0
24949.8998301,53,0
24958.8998001,53,0
24961.8998301,53,0
24966.8998301,54,0
24969.8998301,55,0
24975.8998001,55,0
24984.8998301,55,0
24986.8998301,55,0
24990.8998301,53,0
24995.8998301,56,0
25000.8998301,55,0
25006.8998001,57,0
25013.8998301,54,0
25016.8998301,54,0
25021.8998001,55,0
25026.8998301,54,0
25031.8998001,54,0
25036.8998301,54,0
25041.8998301,54,0
25049.8998301,54,0
25051.8998301,54,0
25059.8998301,54,0
25062.8998001,55,0
25067.8998001,55,0
25072.8998001,55,0
25077.8998301,54,0
25082.8998301,55,0
25088.8998301,55,0
25093.8998001,55,0
25098.8998001,55,0
25107.8998301,55,0
25111.8998001,55,0
25113.8998001,55,0
25118.8998001,55,0
25127.8998001,55,0
25128.8998001,55,0
25133.8998001,55,0
25138.8998301,57,0
25143.8998001,58,0
25148.8998301,58,0
25153.8998301,56,0
25158.8998001,57,0
25163.8998001,57,0
25168.8998301,56,0
25176.8998301,55,0
25179.8998001,54,0
25187.8998001,56,0
25190.8998001,56,0
25195.8998301,56,0
25205.8998301,56,0
25206.8998001,55,0
25211.8998001,56,0
25216.8998301,56,0
25221.8998301,54,0
25229.8998301,55,0
25231.8998301,56,0
25238.8998301,56,0
25243.8998001,56,0
25246.8998001,55,0
25251.8998001,54,0
25256.8998001,55,0
25261.8998301,57,0
25266.8998001,56,0
25271.8998001,56,0
25280.8998001,57,0
25282.8998001,58,0
25287.8998301,56,0
25293.8998301,56,0
25299.8998301,56,0
25306.8998301,56,0
25311.8998301,56,0
25316.8998301,56,0
25321.8998301,56,0
25326.8998001,56,0
25335.8998001,55,0
25337.8998301,55,0
25342.8998301,55,0
25347.8998301,55,0
25353.8998301,55,0
25358.8998301,55,0
25364.8998001,56,0
25369.8998301,57,0
25374.8998301,57,0
25379.8998001,56,0
25386.8998301,57,0
25390.8998301,57,0
25398.8998301,57,0
25399.8998001,56,0
25407.8998301,55,0
25409.8998301,55,0
25414.8998301,54,0
25420.8998001,55,0
25427.8998001,55,0
25431.8998301,55,0
25437.8998301,56,0
25443.8998301,56,0
25452.8998001,56,0
25454.8998301,56,0
25462.8998301,56,0
25466.8998001,56,0
25470.8998001,56,0
25479.8998301,55,0
25481.8998001,55,0
25488.8998301,55,0
25490.8998301,55,0
25496.8998301,55,0
25502.8998301,56,0
25507.8998001,56,0
25512.8998301,56,0
25520.8998301,56,0
25522.8998301,56,0
25528.8998301,54,0
25533.8998301,54,0
25538.8998301,53,0
25543.8998301,54,0
25548.8998001,54,0
25553.8998301,54,0
25558.8998001,55,0
25563.8998001,57,0
25568.8998001,56,0
25573.8998001,56,0
25582.8998301,56,0
25583.8998001,56,0
25588.8998301,55,0
25593.8998001,55,0
25598.8998301,56,0
25603.8998301,56,0
25613.8998301,56,0
25615.8998001,56,0
25619.8998301,54,0
25624.8998301,54,0
25634.8998301,54,0
25635.8998301,55,0
25641.8998001,55,0
25646.8998001,56,0
25651.8998301,56,0
25658.8998001,56,0
25661.8998001,56,0
25666.8998001,56,0
25675.8998001,56,0
25677.8998301,56,0
25682.8998001,56,0
25687.8998301,53,0
25692.8998301,54,0
25697.8998301,54,0
25704.8998001,56,0
25711.8998301,65,0
25714.8998301,64,0
25721.8998301,70,0
25724.8998301,71,0
25729.8998001,70,0
25738.8998001,58,0
25743.8998301,57,0
25746.8998001,57,0
25749.8998001,56,0
25758.8998301,55,0
25762.8998001,54,0
25764.8998301,55,0
25773.8998001,62,0
25775.8998001,61,0
25781.8998301,55,0
25785.8998301,54,0
25795.8998301,55,0
25796.8998001,55,0
25801.8998001,55,0
25806.8998301,53,0
25812.8998301,54,0
25818.8998301,54,0
25828.8998301,55,0
25829.8998001,55,0
25834.8998001,53,0
25839.8998301,52,0
25845.8998301,52,0
25850.8998001,52,0
25855.8998301,53,0
25861.8998301,52,0
25866.8998001,53,0
25871.8998001,54,0
25876.8998001,54,0
25881.8998301,54,0
25886.8998001,54,0
25891.8998001,54,0
25896.8998301,53,0
25901.8998001,54,0
25906.8998001,53,0
25911.8998301,52,0
25917.8998001,52,0
25922.8998001,52,0
25927.8998001,52,0
25932.8998301,55,0
25937.8998301,53,0
25942.8998301,54,0
25948.8998301,55,0
25953.8998301,54,0
25958.8998001,54,0
25963.8998001,54,0
25968.8998301,54,0
25976.8998301,54,0
25978.8998001,54,0
25983.8998001,56,0
25988.8998301,56,0
25993.8998001,55,0
25998.8998001,55,0
26007.8998301,55,0
26012.8998301,55,0
26013.8998001,55,0
26018.8998001,53,0
26024.8998301,54,0
26029.8998001,55,0
26034.8998001,54,0
26039.8998301,54,0
26045.8998001,53,0
26050.8998301,53,0
26055.8998301,53,0
26060.8998301,53,0
26066.8998301,55,0
26070.8998301,56,0
26075.8998001,55,0
26082.8998301,55,0
26085.8998301,54,0
26090.8998001,53,0
26095.8998001,53,0
26101.8998301,53,0
26105.8998301,54,0
26110.8998301,54,0
26115.8998001,54,0
26120.8998301,55,0
26126.8998301,55,0
26131.8998301,55,0
26137.8998301,56,0
26143.8998001,55,0
26146.8998301,54,0
26153.8998301,54,0
26156.8998001,53,0
26161.8998001,54,0
26166.8998301,54,0
26171.8998301,54,0
26177.8998301,54,0
26186.8998301,55,0
26187.8998301,54,0
26192.8998301,54,0
26197.8998001,54,0
26202.8998301,55,0
26208.8998301,55,0
26214.8998001,55,0
26223.8998301,55,0
26228.8998001,55,0
26230.8998301,54,0
26235.8998301,52,0
26240.8998301,52,0
26245.8998301,52,0
26250.8998301,52,0
26258.8998001,55,0
26264.8998301,60,0
26265.8998001,60,0
26270.8998301,56,0
26275.8998001,54,0
26280.8998301,53,0
26285.8998301,53,0
26290.8998301,53,0
26295.8998301,53,0
26300.8998301,52,0
26305.8998301,56,0
26310.8998301,55,0
26317.8998001,56,0
26320.8998301,57,0
26325.8998301,57,0
26330.8998001,56,0
26335.8998301,56,0
26340.8998001,56,0
26345.8998001,56,0
26350.8998301,56,0
26355.8998001,56,0
26360.8998301,56,0
26367.8998301,56,0
26371.8998301,57,0
26377.8998301,57,0
26385.8998301,57,0
26387.8998001,57,0
26392.8998301,57,0
26397.8998301,57,0
26402.8998301,56,0
26407.8998301,57,0
26415.8998301,56,0
26419.8998301,56,0
26423.8998301,56,0
26430.8998301,57,0
26434.8998301,56,0
26441.8998301,57,0
26444.8998301,57,0
26449.8998301,56,0
26455.8998301,56,0
26460.8998001,56,0
26465.8998001,54,0
26470.8998301,55,0
26476.8998001,54,0
26481.8998001,54,0
26486.8998301,55,0
26491.8998001,56,0
26499.8998301,54,0
26501.8998301,54,0
26506.8998301,53,0
26511.8998301,53,0
26516.8998301,54,0
26522.8998301,57,0
26527.8998301,57,0
26532.8998301,57,0
26537.8998301,57,0
26543.8998001,58,0
26548.8998301,78,0
26557.8998301,63,0
26559.8998301,64,0
26563.8998001,63,0
26570.8998301,63,0
26573.8998001,62,0
26582.8998301,50,0
26587.8998301,51,0
26588.8998301,51,0
26593.8998001,51,0
26602.8998301,53,0
26604.8998301,53,0
26612.8998301,52,0
26616.8998301,52,0
26619.8998301,52,0
26625.8998301,52,0
26629.8998301,58,0
26633.8998301,56,0
26638.8998301,55,0
26645.8998001,54,0
26651.8998001,55,0
26655.8998301,54,0
26660.8998301,51,0
26665.8998001,52,0
26670.8998301,53,0
26675.8998301,58,0
26680.8998001,53,0
26688.8998301,54,0
26690.8998001,57,0
26695.8998301,58,0
26700.8998301,57,0
26706.8998001,54,0
26710.8998001,53,0
26715.8998301,52,0
26722.8998001,50,0
26727.8998301,50,0
26731.8998001,50,0
26735.8998301,52,0
26740.8998301,53,0
26745.8998001,54,0
26750.8998301,53,0
26755.8998301,53,0
26760.8998301,57,0
26765.8998001,58,0
26770.8998301,57,0
26779.8998301,57,0
26782.8998301,57,0
26787.8998301,55,0
26792.8998001,54,0
26797.8998301,59,0
26802.8998301,58,0
26812.8998301,54,0
26813.8998301,54,0
26823.8998301,56,0
26824.8998301,55,0
26832.8998001,55,0
26835.8998001,56,0
26840.8998001,56,0
26849.8998301,56,0
26850.8998301,56,0
26855.8998301,54,0
26860.8998301,52,0
26865.8998301,50,0
26871.8998001,51,0
26876.8998001,51,0
26881.8998001,51,0
26886.8998301,51,0
26891.8998301,54,0
26897.8998301,55,0
26903.8998301,56,0
26910.8998301,56,0
26913.8998001,54,0
26919.8998301,55,0
26927.8998301,59,0
26928.8998301,59,0
26934.8998301,55,0
26939.8998001,54,0
26944.8998301,54,0
26949.8998301,54,0
26954.8998001,53,0
26959.8998301,53,0
26968.8998301,52,0
26974.8998301,53,0
26975.8998301,53,0
26980.8998301,53,0
26986.8998301,53,0
26992.8998301,53,0
27001.8998301,58,0
27003.8998301,59,0
27008.8998301,59,0
27013.8998301,68,0
27018.8998001,68,0
27026.8998301,53,0
27028.8998301,53,0
27033.8998301,53,0
27040.8998301,50,0
27044.8998001,50,0
27049.8998301,51,0
27054.8998301,51,0
27063.8998001,51,0
27070.8998301,86,0
27073.8998001,86,0
27076.8998301,86,0
27085.8998301,60,0
27090.8998301,60,0
27095.8998001,60,0
27100.8998301,55,0
27102.8998301,54,0
27111.8998301,52,0
27113.8998301,52,0
27119.8998301,51,0
27125.8998301,50,0
27130.8998001,50,0
27133.8998301,53,0
27138.8998301,52,0
27146.8998301,56,0
27150.8998301,59,0
27155.8998301,59,0
27160.8998001,57,0
27165.8998001,54,0
27170.8998301,52,0
27176.8998001,53,0
27181.8998301,53,0
27187.8998301,53,0
27197.8998301,58,0
27200.8998301,57,0
27203.8998301,55,0
27211.8998301,53,0
27213.8998301,53,0
27222.8998001,51,0
27224.8998301,51,0
27232.8998301,51,0
27235.8998301,51,0
27240.8998001,51,0
27245.8998001,50,0
27252.8998301,51,0
27257.8998301,56,0
27266.8998301,59,0
27267.8998001,59,0
27272.8998001,54,0
27277.8998001,53,0
27282.8998301,53,0
27287.8998301,53,0
27292.8998001,50,0
27297.8998301,52,0
27303.8998301,51,0
27308.8998001,51,0
27313.9001701,51,0
27318.9002099,51,0
27328.9002099,51,0
27332.9002099,51,0
27334.9002099,52,0
27344.9001701,56,0
27346.9001701,57,0
27351.9002099,59,0
27357.9002099,54,0
27361.9002099,53,0
27366.9002099,52,0
27373.9002099,50,0
27378.9001701,51,0
27384.9002099,54,0
27387.9002099,54,0
27392.9002099,54,0
27398.9002099,54,0
27403.9002099,56,0
27408.9002099,54,0
27414.9002099,53,0
27419.9001701,52,0
27426.9002099,53,0
27430.9001701,52,0
27435.9001701,52,0
27440.9001701,52,0
27447.9002099,54,0
27451.9001701,55,0
27456.9002099,55,0
27461.9002099,57,0
27466.9002099,57,0
27471.9001701,58,0
27476.9001701,59,0
27481.9002099,58,0
27487.9001701,57,0
27492.9002099,58,0
27497.9002099,59,0
27502.9002099,60,0
27507.9001701,61,0
27516.9001701,59,0
27519.9001701,59,0
27522.9001701,59,0
27527.9002099,59,0
27534.9001701,51,0
27538.9001701,56,0
27542.9002099,57,0
27547.9001701,55,0
27555.9001701,55,0
27558.9001701,55,0
27563.9002099,56,0
27570.9002099,53,0
27573.9002099,53,0
27579.9001701,52,0
27584.9002099,52,0
27590.9002099,52,0
27596.9002099,53,0
27604.9002099,56,0
27606.9002099,57,0
27612.9001701,57,0
27617.9002099,57,0
27622.9002099,57,0
27628.9001701,55,0
27633.9002099,54,0
27638.9001701,53,0
27644.9002099,53,0
27648.9002099,54,0
27655.9001701,56,0
27658.9002099,57,0
27664.9002099,57,0
27670.9002099,58,0
27676.9001701,58,0
27680.9002099,57,0
27688.9001701,55,0
27692.9002099,55,0
27695.9001701,55,0
27700.9001701,56,0
27707.9002099,61,0
27710.9001701,60,0
27715.9002099,60,0
27725.9002099,59,0
27726.9002099,59,0
27733.9002099,54,0
27736.9001701,54,0
27741.9002099,53,0
27747.9001701,53,0
27753.9001701,53,0
27758.9001701,53,0
27762.9002099,55,0
27768.9002099,57,0
27773.9002099,59,0
27781.9002099,58,0
27783.9002099,59,0
27788.9002099,59,0
27793.9002099,59,0
27802.9001701,60,0
27804.9002099,61,0
27809.9002099,63,0
27818.9002099,60,0
27819.9002099,60,0
27824.9002099,60,0
27829.9002099,60,0
27834.9002099,61,0
27839.9002099,63,0
27844.9002099,62,0
27850.9002099,62,0
27859.9001701,62,0
27861.9001701,62,0
27869.9002099,62,0
27872.9002099,59,0
27877.9002099,59,0
27882.9002099,59,0
27888.9002099,59,0
27894.9002099,59,0
27898.9002099,64,0
27903.9001701,62,0
27908.9002099,61,0
27914.9002099,59,0
27923.9002099,56,0
27926.9002099,57,0
27929.9002099,58,0
27934.9002099,58,0
27939.9002099,58,0
27948.9002099,56,0
27949.9002099,56,0
27954.9002099,56,0
27960.9002099,56,0
27966.9002099,56,0
27973.9002099,56,0
27977.9002099,55,0
27982.9001701,56,0
27987.9002099,57,0
27992.9002099,58,0
27997.9001701,60,0
28002.9002099,61,0
28007.9002099,61,0
28013.9002099,62,0
28020.9002099,64,0
28024.9002099,65,0
28029.9002099,65,0
28034.9002099,64,0
28039.9002099,62,0
28044.9002099,62,0
28052.9001701,61,0
28056.9002099,61,0
28061.9001701,61,0
28066.9002099,62,0
28071.9002099,61,0
28076.9001701,62,0
28081.9001701,63,0
28090.9002099,63,0
28091.9001701,62,0
28096.9001701,60,0
28101.9002099,59,0
28106.9001701,59,0
28111.9001701,56,0
28117.9002099,56,0
28121.9002099,56,0
28126.9002099,56,0
28131.9001701,56,0
28136.9002099,59,0
28141.9002099,59,0
28147.9002099,59,0
28152.9002099,59,0
28157.9002099,63,0
28163.9001701,66,0
